,name,month_2020,square_meter,road-width,price,bedroom_no,floors,street,area,district
2717,"Bán Gấp nhà hiếm Phan Xích Long, Phú Nhuận, HXH, 80m2, 12,5 tỷ",9.0,80.0,6.0,12.5,4.0,3.0,334.0,24.0,20.0
2718,"Bán nhà hẻm 6m, Nam Kì Khởi Nghĩa, Quận 3, 65m2, 14,5 tỷ",9.0,64.0,6.0,14.5,4.0,2.0,230.0,25.0,10.0
2719,"Bán nhà HXH, Căn góc, Hoàng Hoa Thám, Bình Thạnh, 77m2, 8,2 tỷ",9.0,77.0,4.0,8.2,4.0,4.0,118.0,22.0,17.0
2720,"Bán Gấp Nhà HXH, PASTEUR 24x24m, 160 tỷ",9.0,600.0,5.0,16.0,4.0,2.0,322.0,23.0,10.0
2721,"Bán gấp nhà Nam Kì Khởi Nghĩa, Quận 3, 64m2, 14,5 tỷ",9.0,64.0,6.0,14.5,4.0,2.0,230.0,24.0,10.0
2722,"Bán nhà Tô Hến Thành, Quận 10, HXH, 69m2, chỉ 10,5 tỷ",9.0,69.0,7.0,10.5,3.0,2.0,476.0,6.0,6.0
2723,"Bán nhà Cách Mạng Tháng 8, HXH, 70m2, 10,5 tỷ",9.0,70.0,6.0,10.5,3.0,2.0,69.0,8.0,6.0
2724,"Bán Nhà Trường Sa, Phú Nhuận, HXH 68 m2, 10,3 tỷ",9.0,68.0,5.0,10.3,5.0,3.0,422.0,6.0,20.0
2725,"Hạ 2 tỷ, Bán nhà 279/ 20 Huỳnh Văn Bánh, 96m2, HXH, 15.5 tỷ TL",9.0,96.0,5.0,15.5,6.0,3.0,131.0,4.0,20.0
2726,"Bán Nhà HXH Cách Mạng Tháng 8 Quận 10 80m2 9,8 tỷ TL",9.0,80.0,4.0,9.8,5.0,3.0,69.0,6.0,6.0
2727,"Bán Nhà Hẻm 166 nhất Thích Quảng Đức 94m2, HXH 13,5 tỷ",9.0,94.0,6.0,13.5,4.0,3.0,400.0,12.0,20.0
2728,"Bán Nhà Hẻm Xin Sò nhất Thích Quảng Đức 94m2, HXH 13,5 tỷ",9.0,94.0,6.0,13.5,4.0,2.0,400.0,21.0,20.0
2729,"Bán nhà Tô Hiểm Thành, HXT, 94m2, 13,6 tỷ",9.0,94.0,8.0,13.6,4.0,2.0,476.0,6.0,6.0
2730,"Hạ 900 triệu, HXH, 5 lầu Nguyễn Văn Đậu 76m2, 8,2 tỷ",9.0,78.0,4.0,8.2,5.0,3.0,304.0,22.0,17.0
2731,"Giảm 1,6 tỷ, Đoàn Thị Điểm, hẻm 8 m, 69m2, 10 tỷ",9.0,69.0,7.0,10.0,3.0,2.0,554.0,20.0,20.0
2732,"Bán nhà hiếm hẻm 29, Đoàn Thị Điểm, 110m2, 19,9 tỷ",9.0,110.0,6.0,19.9,10.0,3.0,554.0,2.0,20.0
2733,"Giảm Trên 30%, Nhà Trần Quang Khải, Quận 1, 65m2, 10 tỷ",9.0,65.0,6.0,10.0,5.0,3.0,438.0,102.0,5.0
2734,"Nhà Huỳnh Văn Bánh, PN HXH 68 m2, giảm 1,6 tỷ còn 10,3 tỷ",9.0,70.0,5.0,10.3,5.0,3.0,131.0,6.0,20.0
2735,"Bán Gấp Nguyễn Thiện Thuật, Q3 Hẻm 9 m, 92m2, 19 tỷ",9.0,92.0,9.0,19.0,5.0,3.0,270.0,2.0,10.0
2736,"Bán Biệt Thự Mini, HXH Hoàng Hoa Thám, 140m2, 15,8 tỷ",9.0,139.0,5.0,15.8,4.0,3.0,118.0,24.0,17.0
2737,"Chủ Bán 1162/2 Trường Sa, 72 m2, HXH hạ 1,6 tỷ còn 10,3 tỷ",9.0,72.0,5.0,10.3,5.0,3.0,422.0,4.0,20.0
2738,"Bán nhà 343/4 Phan Xích Long hai HXH, 55 m2, 9,3 tỷ",9.0,55.0,6.0,9.3,5.0,3.0,334.0,12.0,20.0
2739,"Bán nhà 29/20 Đoàn Thị Điểm, 55m2, hạ 1,6 tỷ còn 8,7 tỷ",9.0,55.0,9.0,8.7,14.0,4.0,554.0,24.0,20.0
2740,"Biệt Thự Mini 21/10 Vạn Kiếp, Bình Thạnh, 150m2, 15,8 tỷ",9.0,150.0,5.0,15.8,5.0,2.0,508.0,24.0,17.0
2741,"Bán Nhà 213/10 Đường D2, HXH, 150m2, 17 tỷ",9.0,150.0,5.0,17.0,4.0,3.0,89.0,16.0,17.0
2742,"Bán Nhà Phan Xích Long Đoạn Víp, 70m2, HXH, 9 tỷ",9.0,70.0,5.0,9.0,4.0,3.0,334.0,12.0,20.0
2743,"Bán gấp nhà 135/4 Đinh Bộ Lĩnh, Bình Thạnh, HXH, 90m2, 4 tầng, 8 tỷ",9.0,90.0,6.0,8.0,5.0,4.0,548.0,13.0,17.0
2744,"Hẻm VIP 10m, Bán nhà hẻm 285 CMT8, Quận 10, 89 m2, 3 tầng, 15 tỷ",9.0,89.0,10.0,15.0,5.0,3.0,69.0,5.0,6.0
2745,"Gấp, nhà 116/20 Thiên Phước, TB hẻm 7m, 79m2, 3 tầng, 10,4 tỷ",9.0,79.0,7.0,10.4,5.0,4.0,391.0,26.0,22.0
2746,"Bán gấp! 541/103 Huỳnh Văn Bánh, hẻm 7m 70m2, 11,5 tỷ",9.0,70.0,7.0,11.5,3.0,2.0,131.0,8.0,20.0
2747,"Nhà Lô Góc, hẻm 489A/29 Huỳnh Văn Bánh 6m, 48 m2, hạ 500 triệu còn 8,45 tỷ",9.0,48.0,6.0,8.45,3.0,3.0,131.0,6.0,20.0
2748,"Gấp! Nhà Quận 10, Trường Sơn, HXH 7m, 70m2, chỉ  10,5 tỷ TL",9.0,70.0,8.0,10.5,3.0,3.0,423.0,8.0,6.0
2749,"Hạ 500 triệu, Bán gấp 151 Nguyễn Đình Chính, PN 42m2, HXH, 7,45 tỷ",9.0,43.0,5.0,7.45,4.0,3.0,310.0,4.0,20.0
2750,"Bán Gấp 163/14 Thành Thái, 100m2, 7 tầng hạ 2 tỷ còn 21,1tỷ",9.0,100.0,8.0,21.1,15.0,6.0,395.0,6.0,6.0
2751,"Bán gấp nhà Quận 10, Bắc Hải, HXH 7m, 70m2, chỉ còn 10,5 tỷ TL",9.0,70.0,7.0,10.5,4.0,3.0,55.0,7.0,6.0
2752,"Nhà Hiếm hẻm 136 Đặng Văn Ngữ, Phú Nhuận, 45m2, 4 tầng, hẻm 6m, 8,6 tỷ",9.0,45.0,6.0,8.6,5.0,3.0,571.0,7.0,20.0
2753,"Mặt Tiền Nội Bộ 7B/25 Thành Thái, 70m2, 2 tầng, 11 tỷ",9.0,70.0,7.0,11.0,3.0,2.0,395.0,7.0,6.0
2754,"Bán Nhà Quận 3, 351/14 Lê Văn Sỹ, hẻm 8m, 90m2, 14,3 tỷ",9.0,90.0,8.0,14.3,5.0,3.0,199.0,6.0,10.0
2755,"Hạ 1 tỷ Bán Nhà Phú Nhuận, Huỳnh Văn Bánh, 80m2, 10,6 tỷ",9.0,80.0,3.0,10.6,4.0,3.0,131.0,7.0,20.0
2756,"Bán gấp nhà Trường Sơn, Q10, HXH 7m, 68m2, chỉ 10,5 tỷ",9.0,68.0,6.0,10.5,3.0,3.0,423.0,7.0,6.0
2757,"Hạ 1 tỷ nhà Hoa Lan, Phú Nhuận, 65m2, HXT, 9 tỷ",9.0,65.0,5.0,9.0,4.0,3.0,113.0,12.0,20.0
2758,"Bán gấp nhà hẻm 686 Cách Mạng Tháng 8, Q3, 91m2, hẻm 8m, 13,4 tỷ",9.0,91.0,6.0,13.4,5.0,4.0,69.0,4.0,10.0
2759,"Bán nhà 252/28 Cao Thắng,  HXH, 68m2, 3 lầu, hạ 1,3 tỷ còn 11.2 tỷ",9.0,69.0,6.0,11.2,4.0,3.0,63.0,5.0,6.0
2760,"Bán Nhà 299/4 Lý Thường Kiệt, Quận 11, 110m2, hạ 2 tỷ, còn 19,5 tỷ",9.0,110.0,10.0,19.5,6.0,4.0,215.0,8.0,7.0
2761,"Bán nhà 436A/24 Đường 3 tháng 2, hẻm 10m, 110m2, 7 tầng, 23,2 tỷ",9.0,110.0,10.0,23.2,18.0,7.0,21.0,6.0,6.0
2762,"Bán Nhà hem  297/10 Lý Thường Kiệt, Quận 11, 110m2, hạ 2 tỷ, còn 19,5 tỷ",9.0,110.0,10.0,19.5,6.0,4.0,215.0,8.0,7.0
2763,"Gấp 266/4 Tô Hiến Thành, 110m2, 7 tầng, thang máy, hạ 3 tỷ còn 21,1tỷ",9.0,110.0,8.0,21.1,7.0,7.0,476.0,6.0,6.0
2764,"Rất gấp! Hạ 1 tỷ nhà 436/24 CMT8, Q10, HXH 7m, 71m2, chỉ 10,7 tỷ",9.0,71.0,6.0,10.7,14.0,5.0,69.0,5.0,6.0
2765,"Hạ 2 tỷ, Gấp nhà 436A/24 Đường 3 tháng 2, Mt nội bộ 10m, 110m2, 7 tầng, 23,2 tỷ",9.0,110.0,10.0,23.2,18.0,7.0,21.0,5.0,6.0
2766,"Bán nhà Phú Nhuận, 182/5 Lê Văn Sỹ, hẻm 7m, 5x20m, 2 lầu, 12,9 tỷ",9.0,100.0,7.0,12.9,4.0,2.0,199.0,3.0,20.0
2767,"Bán Nhà số 5 đường số 28, Lữ Gia, Q 11 115m2, hạ 3 tỷ, còn 19,5 tỷ",9.0,120.0,10.0,19.5,6.0,4.0,79.0,7.0,7.0
2768,"Hạ 3 tỷ, Hoàng Văn THụ, PN 160m2, Hẻm 5m, 3 tầng, 17.5 tỷ",9.0,160.0,5.0,17.5,5.0,3.0,123.0,4.0,20.0
2769,"Giảm 1,9 tỷ, Bán nhà 29/2 Đoàn Thị Điểm, PN, hẻm 7 m, 72m2, 9.75 tỷ",9.0,72.0,7.0,9.75,3.0,2.0,554.0,26.0,20.0
2770,"Bán Mặt Tiền Hồ Biểu Chánh 60m2, giảm 1,5 tỷ còn 11 tỷ",9.0,60.0,7.0,11.0,3.0,2.0,144.0,5.0,20.0
2771,"Mặt tiền Trường Sa, Phú Nhuận 50m2, 5 tầng, 11 tỷ",9.0,50.0,20.0,11.0,7.0,5.0,422.0,6.0,20.0
2772,"Bán Nhà 456/9 Hòa Hảo, Quận 10 HXH, 42m2, 8 tỷ",9.0,42.0,5.0,8.1,6.0,3.0,138.0,22.0,6.0
2773,"Mặt Tiền Thụt Nguyễn Văn Đậu, Bình Thạnh, 60m2, 4,7x14m, 8,5 tỷ",9.0,60.0,5.0,8.5,3.0,2.0,304.0,4.0,17.0
2774,"Bán Gấp Mặt Tiền 50 Trần Bình Trọng 145m2, 25 tỷ",9.0,145.0,12.0,25.0,6.0,2.0,425.0,5.0,12.0
2775,"Bán Gấp Nhà 2 Mặt Tiền Bạch Đằng, Tân BÌnh, 160m2, 7 tầng, 37 tỷ, TL",9.0,160.0,20.0,37.0,10.0,7.0,53.0,12.0,22.0
2776,"Bán Nhà Hiếm Vạn Kiếp, Bình Thạnh, HXT, 53m2, 8,5 tỷ",9.0,53.0,6.0,8.5,5.0,5.0,508.0,20.0,17.0
2777,"Mặt Tiền 180 Nguyễn Văn Công, Gò Vấp, 140m2, 5 lầu, 20 tỷ",9.0,130.0,15.0,20.0,8.0,5.0,291.0,20.0,19.0
2778,"Mặt tiền 515 đường 3 tháng 2, 85m2, 5 tầng, thang máy, 21,5 tỷ",9.0,85.0,25.0,21.5,6.0,5.0,21.0,25.0,6.0
2779,"Gấp Mặt Tiền 40 Triệu Quang Phục, 145m2, hạ 4 tỷ còn 25 tỷ",9.0,145.0,12.0,25.0,7.0,2.0,410.0,4.0,12.0
2780,"Mặt Tiền Bùi Thị Xuân, Quận 1, 5 lầu, 135m2, hạ 7 tỷ còn 33,6 tỷ",9.0,135.0,15.0,33.6,10.0,4.0,47.0,77.0,5.0
2781,"Biệt thự đẳng cấp An Phú, Quận 2, 240m2, 2 lầu, hạ 8 tỷ còn 43 tỷ",9.0,240.0,12.0,43.0,5.0,2.0,529.0,30.0,9.0
2782,"Bán gấp nhà Nguyễn Văn Đậu, Bình Thạnh, HXH, 70m2, 4 tầng, 8 tỷ",9.0,69.0,6.0,8.0,5.0,4.0,304.0,24.0,17.0
2783,"Bán gấp Mặt Tiền Bắc Hải, Tân Bình 100m2, 13,9 tỷ TL",9.0,100.0,10.0,13.9,4.0,3.0,55.0,12.0,22.0
2784,"Bán Gấp Mặt Tiền Bùi Thị Xuân, Tân Bình, 75 m2, 10 tỷ TL",9.0,75.0,10.0,10.0,3.0,2.0,47.0,26.0,22.0
2785,"Nhà Hiếm Tô Hiến Thành, Quận 10, 100m2, hầm, 6 lầu, 21,6 tỷ",9.0,100.0,8.0,21.6,15.0,7.0,476.0,8.0,6.0
2786,"Bán nhà HIẾM Tô Hiến Thành, Quận 10, HXT, 70 m2, 11,5 tỷ",9.0,65.0,7.0,11.5,3.0,2.0,476.0,7.0,6.0
2787,"Bán gấp nhà Lô Góc HXH đường 3.2, 80m2 chỉ 11,8 tỷ",9.0,80.0,5.0,11.8,4.0,2.0,21.0,3.0,6.0
2788,"Chủ Xoắn hạ 3 tỷ, bán nhà Phan Đăng Lưu, hẻm 6 m, PN, 75m2, 11,5 tỷ",9.0,78.0,6.0,11.5,4.0,3.0,336.0,24.0,20.0
2789,"Bán Nhà Hiếm Nguyễn Văn Đậu, HXH, 60 m2, 8 tỷ",9.0,60.0,5.0,8.0,5.0,3.0,304.0,23.0,17.0
2790,"Bán gấp nhà đẹp Phan Xích Long, PN, 65m2, HXH, 10,3 tỷ",9.0,65.0,5.0,10.3,4.0,3.0,334.0,24.0,20.0
2791,"Bán gấp nhà hiếm Phan Đăng Lưu, HXH, 92 m2, chỉ 13,2 tỷ",9.0,92.0,5.0,13.2,5.0,3.0,336.0,2.0,20.0
2792,"Bán gấp nhà cực hiếm Lô Góc HXH Bình Thạnh 135 m2, 9,2 tỷ",9.0,130.0,8.0,9.2,3.0,1.0,118.0,24.0,17.0
2793,"Bán nhà 2/60 Thiên Phước, 131m2, hẻm 7m, giảm 5 tỷ còn 15,5 tỷ",9.0,131.0,7.0,15.5,3.0,1.0,391.0,21.0,22.0
2794,"Bán nhà 7A/124, Thành Thái, Quận 10 91m2, 17 tỷ",9.0,92.0,14.0,17.0,4.0,3.0,395.0,8.0,6.0
2795,"Chủ bán nhà đường 252/ 17 Cao Thắng, HXH, Quận 10, 69m2, 10,5 tỷ",9.0,70.0,8.0,10.5,3.0,2.0,63.0,8.0,6.0
2796,"NHà 370/12  Nguyễn Đình Chiểu, Q3 Hẻm 9 m, 92m2, hạ 3 tỷ còn 19 tỷ",9.0,92.0,9.0,19.0,4.0,3.0,309.0,21.0,10.0
2797,"Bán nhà 8/4 Nguyễn Thị Minh Khai, Q1, 70m2, HXH, giảm 3 tỷ còn 15,5 tỷ",9.0,77.0,4.0,15.5,8.0,3.0,277.0,106.0,5.0
2798,"Chủ Gửi Bán Nhà Nguyễn Bình Khiêm, Quận 1, 80m2, HXH, hạ 2 tỷ còn 21,5 tỷ",9.0,80.0,6.0,21.5,6.0,4.0,238.0,106.0,5.0
2799,"Chủ gửi bán biệt thự sân vườn Bành Văn Trân, 365m2, 48 tỷ",9.0,365.0,6.0,48.0,6.0,2.0,33.0,24.0,22.0
2800,"Bán gấp 90/20 Vũ Tùng, Bình Thạnh, 60 m2, HXH, 8,65 tỷ",9.0,60.0,6.0,8.65,5.0,4.0,505.0,12.0,17.0
2801,"Gấp 42/12 Hoàng Hoa Thám, BT, HXH, 5 lầu 76m2, 8,2 tỷ",9.0,76.0,5.0,8.2,13.0,6.0,118.0,24.0,17.0
2802,"Bán nhà 343/10 Tô Hiến Thành, HXH, Quận 10, 69m2, 10,5 tỷ",9.0,69.0,7.0,10.5,4.0,2.0,476.0,8.0,6.0
2803,"Bán nhà Mặt Tiền cư xá Phan Xích Long, 50m2, 8,7 tỷ",9.0,53.0,7.0,8.7,2.0,1.0,334.0,12.0,20.0
2804,"Bán nhà 156/7A Tô Hiến Thành, Quận 10, HXH 68m2, 10,5 tỷ",9.0,68.0,6.0,10.5,3.0,2.0,476.0,8.0,6.0
2805,"Bán nhà 606/17 đường 3/2,105m2, hẻm 7m giảm 3 tỷ còn 15,3 tỷ",9.0,105.0,7.0,15.3,3.0,1.0,21.0,3.0,6.0
2806,"Hạ 1.3 tỷ, nhà hẻm 10m, Quận 11, 60m2, Lô góc, 6.7 tỷ",9.0,60.0,10.0,6.7,3.0,2.0,136.0,22.0,7.0
2807,"Gấp 2/60 Thiên Phước, 139m2, HXT, giảm 5 tỷ còn 15,5 tỷ",9.0,140.0,7.0,14.5,4.0,2.0,391.0,26.0,22.0
2808,"Bán Nhà Hiếm 243/9 Tô Hiến Thành, Q10, 95m2, hẻm 8m, 13,6 tỷ",9.0,95.0,8.0,13.6,5.0,3.0,476.0,6.0,6.0
2809,"Bán gấp nhà Lô Góc HXH, 40/21 Hoàng Hoa Thám, BT, 79m2, 9,2 tỷ",9.0,79.0,8.0,9.2,3.0,2.0,118.0,24.0,17.0
2810,"Bán gấp nhà Phan Đăng Lưu, 100m2, Hẻm 8m, 13,5 tỷ",9.0,100.0,8.0,13.5,4.0,2.0,336.0,22.0,20.0
2811,"Bán gấp 5/40 Nơ Trang Long, Bình Thạnh, HXH, 70m2, 4 tầng, 8 tỷ",9.0,70.0,6.0,8.0,5.0,4.0,321.0,24.0,17.0
2812,"Hạ 2 tỷ bán 343/7 Phan Xích Long, Phú Nhuận, 75m2, HXH, 9 tỷ",9.0,75.0,6.0,9.0,4.0,3.0,334.0,21.0,20.0
2813,"Hạ 3 tỷ, bán gấp 86/12 Thích Quảng Đức 110m2, HXH 13,5 tỷ",9.0,110.0,8.0,13.5,4.0,3.0,400.0,21.0,20.0
2814,"Bán nhà Phan Bội Châu, Bình Thạnh, HXH, 70m2, 5 tầng, 8,9 tỷ",9.0,70.0,5.0,8.9,4.0,4.0,324.0,12.0,17.0
2815,"Bán nhà 433/4 Sư Vạn Hạnh, Quận 10, HXH m2, 80m2, 11,5 tỷ",9.0,80.0,8.0,11.5,5.0,4.0,363.0,6.0,6.0
2816,"Bán gấp hẻm 21/10 Vạn Kiếp, Bình Thạnh, 62 m2, HXH, chỉ còn 8,65 tỷ",9.0,70.0,6.0,8.65,5.0,4.0,508.0,12.0,17.0
2817,"Bán nhà Phan Chu Trinh, BT, HXH, 65m2, 5 tầng, 8,9 tỷ",9.0,65.0,5.0,8.9,4.0,4.0,325.0,12.0,17.0
2818,"Hạ 1,4 tỷ bán gấp nhà Bắc Hải, TB, 63m2, hẻm 6m, 8,9 tỷ",9.0,65.0,6.0,8.9,5.0,3.0,55.0,12.0,22.0
2819,"Bán nhà hẻm 876 Cách Mạng Tháng 8, 63m2, hẻm 6m, 8,9 tỷ",9.0,63.0,6.0,8.9,4.0,3.0,70.0,22.0,22.0
2820,"Bán gấp nhà hẻm xe tải 116, Thiên Phước, TB, 80m2, 5 tầng, 10,4 tỷ",9.0,80.0,6.0,10.4,5.0,4.0,391.0,26.0,22.0
2821,"Bán nhà hẻm 7m Trần Văn Hoàng, TB, 79m2, 5 tầng, 10,4 tỷ",9.0,79.0,7.0,10.4,5.0,3.0,446.0,25.0,22.0
2822,"Bán nhà hẻm VIP 541 Huỳnh Văn Bánh, PN 70m2, 11,5 tỷ",9.0,70.0,7.0,11.5,3.0,2.0,131.0,7.0,20.0
2823,"Bán nhà Lý Thái Tổ,105m2, hẻm 7m giảm 3 tỷ còn 15,3 tỷ",9.0,105.0,7.0,15.3,3.0,2.0,214.0,3.0,6.0
2824,"Bán gấp Hồ Bá Kiện, Q10, HXH 7m, 68m2, chỉ 10,5 tỷ",9.0,68.0,7.0,10.5,4.0,2.0,145.0,7.0,6.0
2825,"Bán nhà Cách Mạng Tháng 8, 76m2, HXH, 3 tầng, 11,5 tỷ",9.0,76.0,5.0,11.5,5.0,3.0,70.0,21.0,22.0
2826,"Hạ 1 tỷ bán nhà Phan Đăng Lưu 60 m2, 11,2 tỷ TL",9.0,62.0,6.0,11.2,4.0,3.0,336.0,20.0,20.0
2827,"Biệt Thự Nguyễn Văn Trỗi, PN 155m2, Hẻm 7m, 3 tầng, 18,8 tỷ",9.0,155.0,6.0,18.8,5.0,3.0,302.0,26.0,20.0
2828,"Giảm 1,8 tỷ, Phan Xích Long, PN, hẻm 8 m, 69m2, 9.75 tỷ",9.0,69.0,8.0,9.75,3.0,2.0,334.0,20.0,20.0
2829,"Bán Nhà Quận 3, 966/6 Trường Sa, hẻm 8m, 85m2, 14,3 tỷ",9.0,85.0,7.0,14.3,5.0,3.0,422.0,6.0,10.0
2830,"Nhà HIẾM Phú Nhuận, hẻm 151 Nguyễn Đình Chính, 50m2, 4 tầng, 8 tỷ TL",9.0,50.0,5.0,8.0,5.0,4.0,310.0,4.0,20.0
2831,"Gấp! 118/31 Bạch Đằng, BT, Hẻm 8m, 116m2, giảm 2 tỷ còn 15,2 tỷ",9.0,116.0,10.0,15.2,7.0,5.0,53.0,15.0,17.0
2832,"Bán gấp 343/4 Phan Xích Long, hẻm 6m, 4 tầng, 60m2, 9,1 tỷ",9.0,60.0,7.0,9.1,5.0,3.0,334.0,12.0,20.0
2833,"Bán gấp nhà 2mt hxh ở-kd CMT8 p.10, Q3",9.0,35.0,5.0,6.9,3.0,2.0,69.0,3.0,10.0
2834,"Bán căn hộ officetel OT Orchard Garden, Q.PN, full nội thất thông minh, 1ty585  còn tl.",9.0,25.0,16.0,1.585,1.0,5.0,152.0,26.0,20.0
2835,Bán gấp cc ngay phố đi bộ Nguyễn Huệ Quận 1,9.0,12.0,16.0,2.7,1.0,8.0,254.0,44.0,5.0
2836,"Ngợp ngân hàng cần gấp mt Yên Thế (nd), P.2, Q.Tân Bình",9.0,60.0,8.0,7.5,2.0,1.0,515.0,12.0,22.0
2837,Cần bán nhà chdv 7pn mới đẹp Hai Bà Trưng Q3,9.0,75.0,4.0,9.5,7.0,3.0,110.0,25.0,10.0
2838,Bán nhanh giá rẻ hxh Nguyễn Thị Minh Khai dt khủng kd cực tốt,9.0,200.0,7.0,32.0,5.0,3.0,277.0,106.0,5.0
2839,Nhà đẹp kd vip hxh Nguyễn thị minh khai quận 1,9.0,25.0,8.0,10.0,3.0,4.0,277.0,106.0,5.0
2840,"Cần bán nhanh giá rẻ nhà hẻm xe hơi Nguyễn Thị Minh Khai, p.Đa Kao, Q1",9.0,32.0,3.0,6.8,3.0,2.0,277.0,106.0,5.0
2841,Định cư bán gấp căn hộ chung cư khu đất vàng quận 1,9.0,46.0,12.0,4.5,1.0,5.0,49.0,44.0,5.0
2842,"Nhà mới ở, kd, 6pn hxh Nguyễn Trọng Tuyển PN",9.0,60.0,4.0,10.8,6.0,5.0,287.0,3.0,20.0
2843,Bán nhà Đặng Văn Ngữ hxh thông 8m kd Q.Phú Nhuận,9.0,50.0,8.0,8.3,4.0,2.0,571.0,7.0,20.0
2844,Hạ giá bán gấp Mặt Tiền kd sầm uất đường D1/Nguyễn Văn Thương Q.BT,9.0,56.0,15.0,15.0,3.0,2.0,88.0,16.0,17.0
2845,Cần tiền bán gấp hxh Lê Thị Riêng khu đất vàng quận 1,9.0,45.0,8.0,11.5,3.0,1.0,191.0,45.0,5.0
2846,Cần bán gấp nhà hxh 6m ở-kd Đinh Tiên Hoàng Q.Bình Thạnh,9.0,35.0,6.0,4.7,2.0,1.0,549.0,20.0,17.0
2847,"Mặt tiền Hùng Vương, gần chợ Hoa Hồ Thị Kỷ, 10,5 tỷ, kinh doanh.",9.0,54.0,10.0,10.5,6.0,3.0,139.0,2.0,6.0
2848,"Cực hiếm 12 tỷ, mặt tiền Đường 3/2, 5 tầng, kinh doanh đỉnh.",9.0,60.0,25.0,12.0,3.0,4.0,21.0,3.0,6.0
2849,"Mặt tiền Trần Hưng Đạo, 48m2, 16 tỷ, 5 tầng, cho thuê 3800USD.",9.0,48.0,20.0,16.0,8.0,4.0,428.0,65.0,5.0
2850,"92m2, 6 tầng, căn hộ dịch vụ Nguyễn Văn Đậu, 20 tỷ.",9.0,92.0,15.0,20.0,12.0,5.0,304.0,24.0,20.0
2851,"Mặt tiền Nguyễn Thượng Hiền, 5x17, 12,8 tỷ, cho thuê 40 triệu.",9.0,82.0,10.0,12.8,5.0,4.0,275.0,24.0,20.0
2852,"4x17, mặt tiền Trần Văn Quang, 5,8 tỷ, ở ngay.",9.0,64.0,4.0,5.8,2.0,1.0,448.0,3.0,22.0
2853,"Kinh doanh văn phòng, dịch vụ ở, mặt tiền Trần Huy Liệu, 15 tỷ, 5 tầng.",9.0,86.0,15.0,15.0,12.0,4.0,427.0,25.0,20.0
2854,"3 tầng, mặt tiền Nguyễn Cư Trinh, cho thuê 30 triệu/tháng, 14 tỷ.",9.0,32.0,20.0,14.0,4.0,2.0,242.0,65.0,5.0
2855,"Mặt tiền Nguyễn Văn Đậu, 5x10, 4 tầng, kinh doanh, giá đầu tư.",9.0,50.0,12.0,12.5,4.0,3.0,304.0,4.0,17.0
2856,"Mặt tiền Cô Giang, 3 tầng, kinh doanh đỉnh, 80m2, Quận 1, giá đầu tư.",9.0,80.0,12.0,19.5,4.0,3.0,76.0,47.0,5.0
2857,"4x20, mặt tiền Hoàng Văn Thụ, 3 tầng, 16 tỷ, cho thuê 40 triệu.",9.0,80.0,15.0,16.0,4.0,3.0,123.0,21.0,22.0
2858,"Mặt tiền Hoàng Sa, cung đường view sông đỉnh nhất Sài Gòn, 13 tỷ.",9.0,68.0,12.0,13.0,7.0,4.0,121.0,24.0,10.0
2859,"Mặt tiền kinh doanh Cư xá Bắc Hải, 60m2, ra nhanh 6,8 tỷ.",9.0,60.0,8.0,6.8,3.0,2.0,55.0,5.0,6.0
2860,"Mặt tiền Phan Đình Phùng, 4 tầng, cho thuê 70 triệu, 25 tỷ.",9.0,76.0,25.0,25.0,4.0,4.0,335.0,2.0,20.0
2861,"Xây tự do, mặt tiền Trần Huy Liệu, 60m2, đoạn kinh doanh, 15 tỷ.",9.0,60.0,20.0,15.0,3.0,2.0,427.0,3.0,20.0
2862,"7 tầng, kinh doanh dịch vụ, mặt tiền Hoàng Hoa Thám, 12,5 tỷ.",9.0,56.0,15.0,12.5,9.0,6.0,118.0,22.0,20.0
2863,"Mặt tiền Lê Thánh Tôn, kinh doanh nhà hàng Nhật, 84m2, giá giữ tiền.",9.0,84.0,15.0,72.0,9.0,6.0,186.0,44.0,5.0
2864,"Mặt tiền 3/2 kinh doanh Spa, 5 tầng, 23 tỷ, doanh thu 120 triệu.",9.0,79.0,15.0,23.0,9.0,6.0,21.0,4.0,6.0
2865,"84m2, mặt tiền Nguyễn Thái Học, kinh doanh khách sạn Tây, 19,9 tỷ.",9.0,84.0,12.0,19.9,4.0,3.0,273.0,102.0,5.0
2866,"Mặt tiền kinh doanh Huỳnh Văn Bánh, 7 tầng, 133m2, 23 tỷ.",9.0,133.0,12.0,23.0,4.0,3.0,131.0,4.0,20.0
2867,"Mặt tiền Phan Đăng Lưu, xây 7 tầng, 160m2, ra cực gấp 24 tỷ.",9.0,160.0,5.0,24.0,4.0,2.0,336.0,24.0,20.0
2868,"3 mặt bằng kinh doanh Nguyễn Thái Học, 86m2, giá đầu tư.",9.0,86.0,12.0,20.0,4.0,3.0,273.0,48.0,5.0
2869,"160m2, 33 phòng, mặt tiền Lê Lư, thu nhập 130 triệu/tháng, ra gấp 20 tỷ.",9.0,160.0,8.0,20.0,33.0,5.0,177.0,71.0,23.0
2870,"Mặt tiền Nơ Trang Long, 5 tầng, 75m2, kinh doanh đỉnh 8,8 tỷ.",9.0,75.0,25.0,8.8,4.0,4.0,321.0,4.0,17.0
2871,"Mặt tiền kinh doanh cư xá Bắc Hải, 40m2, 3 tầng, 8,3 tỷ.",9.0,40.0,8.0,8.3,4.0,3.0,55.0,24.0,6.0
